,xml,x,y,defocus,JPG,atlas_path,mic_path,scale,angle,offset_x,offset_y,score,model
10,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844356_Data_1843869_1843871_20251002_102034.xml,105.51921098582218,51.039101076995735,-2.2,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844356_Data_1843869_1843871_20251002_102034.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.48517781496047974,ResNet10_512_0.2_full.pth
11,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844356_Data_1843873_1843875_20251002_102046.xml,104.36605355623848,48.6388356756924,-2.2,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844356_Data_1843873_1843875_20251002_102046.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.6883242726325989,ResNet10_512_0.2_full.pth
12,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844356_Data_1843878_1843880_20251002_102058.xml,102.16972105162198,49.854823192422934,-2.2,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844356_Data_1843878_1843880_20251002_102058.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.04467468336224556,ResNet10_512_0.2_full.pth
13,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844360_Data_1843859_1843861_20251002_102157.xml,106.43412224535992,43.51364438576465,-2.0,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844360_Data_1843859_1843861_20251002_102157.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.14053025841712952,ResNet10_512_0.2_full.pth
14,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844360_Data_1843864_1843866_20251002_102209.xml,106.14409288957317,45.1072894531667,-2.0,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844360_Data_1843864_1843866_20251002_102209.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.6754785180091858,ResNet10_512_0.2_full.pth
15,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844360_Data_1843869_1843871_20251002_102221.xml,108.33467149541151,43.95208852911342,-2.0,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844360_Data_1843869_1843871_20251002_102221.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.5368728637695312,ResNet10_512_0.2_full.pth
16,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844360_Data_1843873_1843875_20251002_102233.xml,107.18151403367436,41.55182303028336,-2.0,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844360_Data_1843873_1843875_20251002_102233.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.7505972981452942,ResNet10_512_0.2_full.pth
17,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844360_Data_1843878_1843880_20251002_102244.xml,104.98518156208567,42.76781064207151,-2.0,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844360_Data_1843878_1843880_20251002_102244.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.0275275781750679,ResNet10_512_0.2_full.pth
18,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844371_Data_1843859_1843861_20251002_102346.xml,89.99162711816065,50.64327015878283,-1.8,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844371_Data_1843859_1843861_20251002_102346.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.25783273577690125,ResNet10_512_0.2_full.pth
19,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844371_Data_1843864_1843866_20251002_102358.xml,89.7015978078404,52.236915097791524,-1.8,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844371_Data_1843864_1843866_20251002_102358.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.7245030403137207,ResNet10_512_0.2_full.pth
